invoice_id,po_id,delivery_id,supplier_id,invoice_date,due_date,amount_pkr,payment_terms_days
INV-002098,PO-002125,DEL-002098,SUP-004,2025-06-19,2025-07-19,366886.81,30
INV-002099,PO-002126,DEL-002099,SUP-004,2025-06-20,2025-07-20,387994.04,30
INV-002100,PO-002127,DEL-002100,SUP-004,2025-06-22,2025-07-22,578150.69,30
INV-002101,PO-002128,DEL-002101,SUP-004,2025-06-24,2025-07-24,439558.69,30
INV-002102,PO-002129,DEL-002102,SUP-004,2025-06-25,2025-07-25,387677.25,30
INV-002103,PO-002130,DEL-002103,SUP-004,2025-06-27,2025-07-27,500322.34,30
INV-002104,PO-002131,DEL-002104,SUP-004,2025-06-29,2025-07-29,522708.58,30
INV-002105,PO-002132,DEL-002105,SUP-004,2025-07-03,2025-08-02,173863.82,30
INV-002106,PO-002133,DEL-002106,SUP-005,2025-01-03,2025-01-17,25748.55,14
INV-002107,PO-002134,DEL-002107,SUP-005,2025-01-08,2025-01-22,32935.69,14
INV-002108,PO-002135,DEL-002108,SUP-005,2025-01-07,2025-01-21,24095.14,14
INV-002109,PO-002136,DEL-002109,SUP-005,2025-01-08,2025-01-22,21592.91,14
INV-002110,PO-002137,DEL-002110,SUP-005,2025-01-11,2025-01-25,23741.43,14
INV-002111,PO-002138,DEL-002111,SUP-005,2025-01-16,2025-01-30,28949.04,14
INV-002112,PO-002139,DEL-002112,SUP-005,2025-01-16,2025-01-30,19096.88,14
INV-002113,PO-002140,DEL-002113,SUP-005,2025-01-17,2025-01-31,23254.13,14
INV-002114,PO-002141,DEL-002114,SUP-005,2025-01-20,2025-02-03,33399.09,14
INV-002115,PO-002142,DEL-002115,SUP-005,2025-01-20,2025-02-03,20401.59,14
INV-002116,PO-002143,DEL-002116,SUP-005,2025-01-22,2025-02-05,19740.86,14
INV-002117,PO-002144,DEL-002117,SUP-005,2025-01-24,2025-02-07,21242.82,14
INV-002118,PO-002145,DEL-002118,SUP-005,2025-01-26,2025-02-09,31222.12,14
INV-002119,PO-002146,DEL-002119,SUP-005,2025-01-29,2025-02-12,19237.17,14
INV-002120,PO-002147,DEL-002120,SUP-005,2025-02-05,2025-02-19,18911.91,14
INV-002121,PO-002148,DEL-002121,SUP-005,2025-02-04,2025-02-18,34378.82,14
INV-002122,PO-002149,DEL-002122,SUP-005,2025-02-07,2025-02-21,21856.63,14
INV-002123,PO-002150,DEL-002123,SUP-005,2025-02-05,2025-02-19,17456.0,14
INV-002124,PO-002151,DEL-002124,SUP-005,2025-02-07,2025-02-21,27913.95,14
INV-002125,PO-002152,DEL-002125,SUP-005,2025-02-11,2025-02-25,23532.82,14
INV-002126,PO-002153,DEL-002126,SUP-005,2025-02-14,2025-02-28,22679.44,14
INV-002127,PO-002154,DEL-002127,SUP-005,2025-02-15,2025-03-01,25410.43,14
INV-002128,PO-002155,DEL-002128,SUP-005,2025-02-17,2025-03-03,32331.75,14
INV-002129,PO-002156,DEL-002129,SUP-005,2025-02-19,2025-03-05,21357.23,14
INV-002130,PO-002157,DEL-002130,SUP-005,2025-02-21,2025-03-07,18257.22,14
INV-002131,PO-002158,DEL-002131,SUP-005,2025-02-23,2025-03-09,28924.84,14
INV-002132,PO-002159,DEL-002132,SUP-005,2025-02-27,2025-03-13,25968.86,14
INV-002133,PO-002160,DEL-002133,SUP-005,2025-02-26,2025-03-12,18993.38,14
INV-002134,PO-002161,DEL-002134,SUP-005,2025-02-27,2025-03-13,17004.7,14
INV-002135,PO-002162,DEL-002135,SUP-005,2025-03-03,2025-03-17,45057.85,14
INV-002136,PO-002163,DEL-002136,SUP-005,2025-03-05,2025-03-19,37797.63,14
INV-002137,PO-002164,DEL-002137,SUP-005,2025-03-06,2025-03-20,31241.15,14
INV-002138,PO-002165,DEL-002138,SUP-005,2025-03-07,2025-03-21,38362.93,14
INV-002139,PO-002166,DEL-002139,SUP-005,2025-03-11,2025-03-25,39891.85,14
INV-002140,PO-002167,DEL-002140,SUP-005,2025-03-14,2025-03-28,28232.96,14
INV-002141,PO-002168,DEL-002141,SUP-005,2025-03-18,2025-04-01,29261.4,14
INV-002142,PO-002169,DEL-002142,SUP-005,2025-03-17,2025-03-31,53619.6,14
INV-002143,PO-002170,DEL-002143,SUP-005,2025-03-17,2025-03-31,41893.75,14
INV-002144,PO-002171,DEL-002144,SUP-005,2025-03-19,2025-04-02,33105.83,14
INV-002145,PO-002172,DEL-002145,SUP-005,2025-03-21,2025-04-04,47207.35,14
INV-002146,PO-002173,DEL-002146,SUP-005,2025-03-24,2025-04-07,48118.16,14
INV-002147,PO-002174,DEL-002147,SUP-005,2025-03-25,2025-04-08,36370.04,14
INV-002148,PO-002175,DEL-002148,SUP-005,2025-03-27,2025-04-10,39719.51,14
INV-002149,PO-002176,DEL-002149,SUP-005,2025-03-29,2025-04-12,56226.01,14
INV-002150,PO-002177,DEL-002150,SUP-005,2025-03-31,2025-04-14,41252.6,14
INV-002151,PO-002178,DEL-002151,SUP-005,2025-04-04,2025-04-18,37602.19,14
INV-002152,PO-002179,DEL-002152,SUP-005,2025-04-04,2025-04-18,29073.33,14
INV-002153,PO-002180,DEL-002153,SUP-005,2025-04-09,2025-04-23,32820.47,14
INV-002154,PO-002181,DEL-002154,SUP-005,2025-04-08,2025-04-22,14691.64,14
INV-002155,PO-002182,DEL-002155,SUP-005,2025-04-13,2025-04-27,24466.63,14
INV-002156,PO-002183,DEL-002156,SUP-005,2025-04-16,2025-04-30,35409.69,14
INV-002157,PO-002184,DEL-002157,SUP-005,2025-04-17,2025-05-01,23305.39,14
INV-002158,PO-002185,DEL-002158,SUP-005,2025-04-17,2025-05-01,19756.04,14
INV-002159,PO-002187,DEL-002159,SUP-005,2025-04-22,2025-05-06,31746.62,14
INV-002160,PO-002188,DEL-002160,SUP-005,2025-04-23,2025-05-07,19228.86,14
INV-002161,PO-002189,DEL-002161,SUP-005,2025-04-26,2025-05-10,21820.12,14
INV-002162,PO-002190,DEL-002162,SUP-005,2025-04-28,2025-05-12,28357.42,14
INV-002163,PO-002191,DEL-002163,SUP-005,2025-04-28,2025-05-12,27614.95,14
INV-002164,PO-002192,DEL-002164,SUP-005,2025-04-30,2025-05-14,25359.37,14
INV-002165,PO-002193,DEL-002165,SUP-005,2025-05-02,2025-05-16,30515.66,14
INV-002166,PO-002194,DEL-002166,SUP-005,2025-05-06,2025-05-20,31398.22,14
INV-002167,PO-002195,DEL-002167,SUP-005,2025-05-11,2025-05-25,19146.68,14
INV-002168,PO-002196,DEL-002168,SUP-005,2025-05-08,2025-05-22,28303.4,14
INV-002169,PO-002197,DEL-002169,SUP-005,2025-05-11,2025-05-25,32670.42,14
INV-002170,PO-002198,DEL-002170,SUP-005,2025-05-12,2025-05-26,21289.18,14
INV-002171,PO-002199,DEL-002171,SUP-005,2025-05-15,2025-05-29,17540.33,14
INV-002172,PO-002200,DEL-002172,SUP-005,2025-05-17,2025-05-31,21765.06,14
INV-002173,PO-002201,DEL-002173,SUP-005,2025-05-20,2025-06-03,28204.42,14
INV-002174,PO-002202,DEL-002174,SUP-005,2025-05-21,2025-06-04,20069.91,14
INV-002175,PO-002203,DEL-002175,SUP-005,2025-05-24,2025-06-07,20960.86,14
INV-002176,PO-002204,DEL-002176,SUP-005,2025-05-26,2025-06-09,26319.22,14
INV-002177,PO-002205,DEL-002177,SUP-005,2025-05-29,2025-06-12,25201.35,14
INV-002178,PO-002206,DEL-002178,SUP-005,2025-05-30,2025-06-13,19978.49,14
INV-002179,PO-002207,DEL-002179,SUP-005,2025-06-03,2025-06-17,28560.29,14
INV-002180,PO-002208,DEL-002180,SUP-005,2025-06-03,2025-06-17,29912.86,14
INV-002181,PO-002209,DEL-002181,SUP-005,2025-06-07,2025-06-21,18769.61,14
INV-002182,PO-002210,DEL-002182,SUP-005,2025-06-07,2025-06-21,23215.61,14
INV-002183,PO-002211,DEL-002183,SUP-005,2025-06-08,2025-06-22,34133.28,14
INV-002184,PO-002212,DEL-002184,SUP-005,2025-06-11,2025-06-25,25192.12,14
INV-002185,PO-002213,DEL-002185,SUP-005,2025-06-13,2025-06-27,21363.89,14
INV-002186,PO-002214,DEL-002186,SUP-005,2025-06-15,2025-06-29,27512.52,14
INV-002187,PO-002215,DEL-002187,SUP-005,2025-06-15,2025-06-29,30308.09,14
INV-002188,PO-002216,DEL-002188,SUP-005,2025-06-21,2025-07-05,17926.91,14
INV-002189,PO-002217,DEL-002189,SUP-005,2025-06-21,2025-07-05,18073.51,14
INV-002190,PO-002218,DEL-002190,SUP-005,2025-06-22,2025-07-06,25012.57,14
INV-002191,PO-002219,DEL-002191,SUP-005,2025-06-26,2025-07-10,26207.49,14
INV-002192,PO-002220,DEL-002192,SUP-005,2025-06-26,2025-07-10,21547.21,14
INV-002193,PO-002221,DEL-002193,SUP-005,2025-06-29,2025-07-13,31970.09,14
INV-002194,PO-002222,DEL-002194,SUP-005,2025-06-30,2025-07-14,33419.58,14
INV-002195,PO-002223,DEL-002195,SUP-005,2025-07-02,2025-07-16,10890.71,14
INV-002196,PO-002224,DEL-002196,SUP-011,2025-01-06,2025-02-20,3319114.42,45
INV-002197,PO-002225,DEL-002197,SUP-011,2025-02-10,2025-03-27,3414363.38,45
INV-002198,PO-002226,DEL-002198,SUP-011,2025-03-10,2025-04-24,7022383.2,45
INV-002199,PO-002227,DEL-002199,SUP-011,2025-04-08,2025-05-23,3472267.71,45
INV-002200,PO-002228,DEL-002200,SUP-011,2025-05-06,2025-06-20,3351676.42,45
INV-002201,PO-002229,DEL-002201,SUP-011,2025-06-07,2025-07-22,3481413.52,45
INV-002202,PO-002231,DEL-002202,SUP-012,2025-01-10,2025-02-24,5411420.94,45
INV-002203,PO-002232,DEL-002203,SUP-012,2025-01-28,2025-03-14,5573958.7,45
INV-002204,PO-002233,DEL-002204,SUP-012,2025-02-22,2025-04-08,6087638.57,45
INV-002205,PO-002234,DEL-002205,SUP-012,2025-03-10,2025-04-24,9709617.73,45
INV-002206,PO-002235,DEL-002206,SUP-012,2025-04-06,2025-05-21,6720578.44,45
INV-002207,PO-002236,DEL-002207,SUP-012,2025-04-22,2025-06-06,5754467.08,45
INV-002208,PO-002237,DEL-002208,SUP-012,2025-05-14,2025-06-28,5407016.28,45
INV-002209,PO-002238,DEL-002209,SUP-012,2025-06-04,2025-07-19,5170676.72,45
INV-002210,PO-002239,DEL-002210,SUP-012,2025-06-26,2025-08-10,3323660.79,45
INV-002211,PO-002240,DEL-002211,SUP-009,2025-01-06,2025-02-05,3858291.82,30
INV-002212,PO-002241,DEL-002212,SUP-009,2025-01-23,2025-02-22,3703617.86,30
INV-002213,PO-002242,DEL-002213,SUP-009,2025-02-03,2025-03-05,3334733.39,30
INV-002214,PO-002243,DEL-002214,SUP-009,2025-02-16,2025-03-18,3569080.9,30
INV-002215,PO-002244,DEL-002215,SUP-009,2025-03-01,2025-03-31,4566200.24,30
INV-002216,PO-002245,DEL-002216,SUP-009,2025-03-16,2025-04-15,4567207.01,30
INV-002217,PO-002246,DEL-002217,SUP-009,2025-03-30,2025-04-29,4468136.86,30
INV-002218,PO-002247,DEL-002218,SUP-009,2025-04-13,2025-05-13,4347364.92,30
INV-002219,PO-002248,DEL-002219,SUP-009,2025-04-27,2025-05-27,4359757.51,30
INV-002220,PO-002249,DEL-002220,SUP-009,2025-05-17,2025-06-16,4297378.28,30
INV-002221,PO-002250,DEL-002221,SUP-009,2025-05-24,2025-06-23,3873240.86,30
INV-002222,PO-002251,DEL-002222,SUP-009,2025-06-08,2025-07-08,4209577.02,30
INV-002223,PO-002252,DEL-002223,SUP-009,2025-06-22,2025-07-22,3753461.32,30
INV-002224,PO-002253,DEL-002224,SUP-009,2025-01-08,2025-02-07,838984.49,30
INV-002225,PO-002254,DEL-002225,SUP-009,2025-01-21,2025-02-20,972289.71,30
INV-002226,PO-002255,DEL-002226,SUP-009,2025-02-02,2025-03-04,1033385.65,30
INV-002227,PO-002256,DEL-002227,SUP-009,2025-02-16,2025-03-18,1000542.89,30
INV-002228,PO-002257,DEL-002228,SUP-009,2025-03-03,2025-04-02,1202268.2,30
INV-002229,PO-002258,DEL-002229,SUP-009,2025-03-16,2025-04-15,1223856.4,30
INV-002230,PO-002259,DEL-002230,SUP-009,2025-03-30,2025-04-29,1201370.8,30
INV-002231,PO-002260,DEL-002231,SUP-009,2025-04-17,2025-05-17,982547.65,30
INV-002232,PO-002261,DEL-002232,SUP-009,2025-04-29,2025-05-29,1149381.5,30
INV-002233,PO-002262,DEL-002233,SUP-009,2025-05-11,2025-06-10,1148443.16,30
INV-002234,PO-002263,DEL-002234,SUP-009,2025-05-25,2025-06-24,977448.06,30
INV-002235,PO-002264,DEL-002235,SUP-009,2025-06-08,2025-07-08,993317.2,30
INV-002236,PO-002265,DEL-002236,SUP-009,2025-06-24,2025-07-24,971059.37,30
INV-002237,PO-002266,DEL-002237,SUP-009,2025-01-06,2025-02-05,1153795.97,30
INV-002238,PO-002267,DEL-002238,SUP-009,2025-01-19,2025-02-18,1106992.88,30
INV-002239,PO-002268,DEL-002239,SUP-009,2025-02-04,2025-03-06,973450.36,30
INV-002240,PO-002269,DEL-002240,SUP-009,2025-02-17,2025-03-19,1120521.55,30
INV-002241,PO-002270,DEL-002241,SUP-009,2025-03-03,2025-04-02,1437914.6,30
INV-002242,PO-002271,DEL-002242,SUP-009,2025-03-16,2025-04-15,1584669.88,30
INV-002243,PO-002272,DEL-002243,SUP-009,2025-03-31,2025-04-30,1415531.51,30
INV-002244,PO-002273,DEL-002244,SUP-009,2025-04-14,2025-05-14,1322665.29,30
INV-002245,PO-002274,DEL-002245,SUP-009,2025-04-28,2025-05-28,1415036.48,30
INV-002246,PO-002275,DEL-002246,SUP-009,2025-05-10,2025-06-09,1317504.23,30
INV-002247,PO-002276,DEL-002247,SUP-009,2025-05-27,2025-06-26,1261202.22,30
INV-002248,PO-002277,DEL-002248,SUP-009,2025-06-09,2025-07-09,1178912.51,30
INV-002249,PO-002278,DEL-002249,SUP-009,2025-06-21,2025-07-21,1245902.07,30
INV-002250,PO-002279,DEL-002250,SUP-008,2025-01-09,2025-03-10,10149258.13,60
INV-002251,PO-002280,DEL-002251,SUP-008,2025-02-07,2025-04-08,10686601.3,60
INV-002252,PO-002281,DEL-002252,SUP-008,2025-03-10,2025-05-09,21389249.68,60
INV-002253,PO-002282,DEL-002253,SUP-008,2025-04-08,2025-06-07,12512876.45,60
INV-002254,PO-002283,DEL-002254,SUP-008,2025-05-10,2025-07-09,12395805.75,60
INV-002255,PO-002284,DEL-002255,SUP-008,2025-06-08,2025-08-07,10997190.95,60
INV-002256,PO-002285,DEL-002256,SUP-008,2025-07-09,2025-09-07,270488.8,60
INV-002257,PO-002286,DEL-002257,SUP-008,2025-01-09,2025-03-10,3012290.04,60
INV-002258,PO-002287,DEL-002258,SUP-008,2025-02-09,2025-04-10,3255051.55,60
INV-002259,PO-002288,DEL-002259,SUP-008,2025-03-09,2025-05-08,3828301.98,60
INV-002260,PO-002289,DEL-002260,SUP-008,2025-04-08,2025-06-07,2894717.64,60
INV-002261,PO-002290,DEL-002261,SUP-008,2025-05-11,2025-07-10,3166026.81,60
INV-002262,PO-002291,DEL-002262,SUP-008,2025-06-09,2025-08-08,2928345.49,60
INV-002263,PO-002292,DEL-002263,SUP-008,2025-07-07,2025-09-05,73026.54,60
INV-002264,PO-002293,DEL-002264,SUP-008,2025-01-10,2025-03-11,7029248.03,60
INV-002265,PO-002294,DEL-002265,SUP-008,2025-02-07,2025-04-08,6542870.38,60
INV-002266,PO-002295,DEL-002266,SUP-008,2025-03-11,2025-05-10,9391951.16,60
INV-002267,PO-002296,DEL-002267,SUP-008,2025-04-09,2025-06-08,7029727.99,60
INV-002268,PO-002297,DEL-002268,SUP-008,2025-05-09,2025-07-08,7388911.2,60
INV-002269,PO-002298,DEL-002269,SUP-008,2025-06-09,2025-08-08,6849762.73,60
INV-002270,PO-002299,DEL-002270,SUP-008,2025-07-08,2025-09-06,189564.38,60
INV-002271,PO-002300,DEL-002271,SUP-008,2025-01-10,2025-03-11,6220129.81,60
INV-002272,PO-002301,DEL-002272,SUP-008,2025-02-08,2025-04-09,6148820.29,60
INV-002273,PO-002302,DEL-002273,SUP-008,2025-03-11,2025-05-10,8698226.68,60
INV-002274,PO-002303,DEL-002274,SUP-008,2025-04-10,2025-06-09,7217319.79,60
INV-002275,PO-002304,DEL-002275,SUP-008,2025-05-10,2025-07-09,7669787.64,60
INV-002276,PO-002305,DEL-002276,SUP-008,2025-06-09,2025-08-08,7538731.93,60
INV-002277,PO-002306,DEL-002277,SUP-008,2025-07-09,2025-09-07,206644.97,60
INV-002278,PO-002307,DEL-002278,SUP-008,2025-01-09,2025-03-10,1525407.12,60
INV-002279,PO-002308,DEL-002279,SUP-008,2025-02-07,2025-04-08,1972831.54,60
INV-002280,PO-002309,DEL-002280,SUP-008,2025-03-09,2025-05-08,2672919.44,60
INV-002281,PO-002310,DEL-002281,SUP-008,2025-04-08,2025-06-07,2276420.3,60
INV-002282,PO-002311,DEL-002282,SUP-008,2025-05-09,2025-07-08,2312874.36,60
INV-002283,PO-002312,DEL-002283,SUP-008,2025-06-08,2025-08-07,2371744.52,60
INV-002284,PO-002313,DEL-002284,SUP-008,2025-07-09,2025-09-07,60287.43,60
INV-002285,PO-002314,DEL-002285,SUP-008,2025-01-09,2025-03-10,782119.86,60
INV-002286,PO-002315,DEL-002286,SUP-008,2025-02-07,2025-04-08,794879.39,60
INV-002287,PO-002316,DEL-002287,SUP-008,2025-03-11,2025-05-10,929627.46,60
INV-002288,PO-002317,DEL-002288,SUP-008,2025-04-10,2025-06-09,907154.16,60
INV-002289,PO-002318,DEL-002289,SUP-008,2025-05-08,2025-07-07,731844.22,60
INV-002290,PO-002319,DEL-002290,SUP-008,2025-06-08,2025-08-07,778895.44,60
INV-002291,PO-002320,DEL-002291,SUP-008,2025-07-08,2025-09-06,19558.78,60
